open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
66.66,66.77,65.88,65.89,18595082.0,603019.SH,2025-04-01,中科曙光,NA,CNY
65.68,66.2,65.34,65.47,13970562.0,603019.SH,2025-04-02,中科曙光,NA,CNY
65.02,65.96,64.6,65.22,17991083.0,603019.SH,2025-04-03,中科曙光,NA,CNY
60.97,62.83,58.7,59.4,65996064.0,603019.SH,2025-04-07,中科曙光,NA,CNY
59.6,61.57,59.58,61.25,48730253.0,603019.SH,2025-04-08,中科曙光,NA,CNY
60.5,65.34,60.01,64.6,64054843.0,603019.SH,2025-04-09,中科曙光,NA,CNY
66.2,66.48,64.4,65.28,56009014.0,603019.SH,2025-04-10,中科曙光,NA,CNY
65.2,66.39,64.44,65.46,39698397.0,603019.SH,2025-04-11,中科曙光,NA,CNY
66.0,66.2,65.4,65.5,29354414.0,603019.SH,2025-04-14,中科曙光,NA,CNY
65.49,66.48,64.39,65.62,25771832.0,603019.SH,2025-04-15,中科曙光,NA,CNY
65.99,66.14,65.09,65.9,24376330.0,603019.SH,2025-04-16,中科曙光,NA,CNY
65.37,66.1,65.17,65.5,21355680.0,603019.SH,2025-04-17,中科曙光,NA,CNY
65.22,65.22,63.32,65.05,24493566.0,603019.SH,2025-04-18,中科曙光,NA,CNY
64.88,65.23,64.6,65.05,21184977.0,603019.SH,2025-04-21,中科曙光,NA,CNY
64.89,64.9,63.81,63.92,22737480.0,603019.SH,2025-04-22,中科曙光,NA,CNY
64.24,64.45,62.58,63.39,31428768.0,603019.SH,2025-04-23,中科曙光,NA,CNY
63.1,63.18,62.0,62.05,26717190.0,603019.SH,2025-04-24,中科曙光,NA,CNY
62.3,62.53,61.88,62.07,18293540.0,603019.SH,2025-04-25,中科曙光,NA,CNY
62.1,63.35,62.1,62.18,19547743.0,603019.SH,2025-04-28,中科曙光,NA,CNY
62.22,62.44,61.57,62.25,13735821.0,603019.SH,2025-04-29,中科曙光,NA,CNY
62.31,63.74,62.31,63.32,27213160.0,603019.SH,2025-04-30,中科曙光,NA,CNY
63.97,65.12,63.74,65.1,30984415.0,603019.SH,2025-05-06,中科曙光,NA,CNY
66.18,66.3,64.46,65.09,30457615.0,603019.SH,2025-05-07,中科曙光,NA,CNY
64.8,65.3,64.58,65.17,20034316.0,603019.SH,2025-05-08,中科曙光,NA,CNY
65.18,65.19,64.11,64.39,15056955.0,603019.SH,2025-05-09,中科曙光,NA,CNY
64.78,65.38,64.62,64.99,19475209.0,603019.SH,2025-05-12,中科曙光,NA,CNY
65.45,65.56,64.36,64.4,19993112.0,603019.SH,2025-05-13,中科曙光,NA,CNY
64.58,65.1,64.29,64.79,18636371.0,603019.SH,2025-05-14,中科曙光,NA,CNY
64.8,64.81,62.97,63.34,20510111.0,603019.SH,2025-05-15,中科曙光,NA,CNY
63.2,63.55,62.72,62.84,17107573.0,603019.SH,2025-05-16,中科曙光,NA,CNY
62.95,63.24,62.56,63.14,11430252.0,603019.SH,2025-05-19,中科曙光,NA,CNY
63.18,63.55,62.81,63.28,11877039.0,603019.SH,2025-05-20,中科曙光,NA,CNY
63.46,63.46,62.88,62.96,10667852.0,603019.SH,2025-05-21,中科曙光,NA,CNY
63.0,63.2,62.39,62.46,11017768.0,603019.SH,2025-05-22,中科曙光,NA,CNY
62.45,63.31,61.9,61.9,15456988.0,603019.SH,2025-05-23,中科曙光,NA,CNY
,,,,,603019.SH,2025-05-26,中科曙光,NA,CNY
