open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1409.5,1414.8,1400.0,1409.6,2621825,600519.SH,2025-07-02,贵州茅台,NA,CNY
1412.0,1422.69,1408.0,1415.6,2441267,600519.SH,2025-07-03,贵州茅台,NA,CNY
1415.7,1431.89,1410.01,1422.22,2876691,600519.SH,2025-07-04,贵州茅台,NA,CNY
1422.28,1423.5,1410.01,1410.7,2385467,600519.SH,2025-07-07,贵州茅台,NA,CNY
1410.71,1420.0,1410.7,1416.11,1867370,600519.SH,2025-07-08,贵州茅台,NA,CNY
1415.0,1429.97,1414.17,1418.88,2774532,600519.SH,2025-07-09,贵州茅台,NA,CNY
1418.97,1436.18,1410.4,1426.5,3872503,600519.SH,2025-07-10,贵州茅台,NA,CNY
1423.16,1458.0,1423.16,1427.0,5724335,600519.SH,2025-07-11,贵州茅台,NA,CNY
1430.0,1434.98,1421.6,1423.6,2778094,600519.SH,2025-07-14,贵州茅台,NA,CNY
1420.98,1422.93,1408.32,1411.0,3540578,600519.SH,2025-07-15,贵州茅台,NA,CNY
1410.01,1417.49,1409.95,1411.03,2128605,600519.SH,2025-07-16,贵州茅台,NA,CNY
1413.98,1423.01,1412.88,1416.35,2310554,600519.SH,2025-07-17,贵州茅台,NA,CNY
1420.0,1437.81,1416.38,1437.0,4182341,600519.SH,2025-07-18,贵州茅台,NA,CNY
1436.99,1446.8,1435.0,1443.0,2620331,600519.SH,2025-07-21,贵州茅台,NA,CNY
1444.0,1466.6,1440.68,1464.98,4211898,600519.SH,2025-07-22,贵州茅台,NA,CNY
1469.0,1495.0,1468.95,1475.5,4504484,600519.SH,2025-07-23,贵州茅台,NA,CNY
1476.0,1499.0,1475.0,1491.5,3880364,600519.SH,2025-07-24,贵州茅台,NA,CNY
1491.4,1491.4,1453.0,1455.0,4191126,600519.SH,2025-07-25,贵州茅台,NA,CNY
1453.0,1454.99,1436.3,1438.66,3858632,600519.SH,2025-07-28,贵州茅台,NA,CNY
1439.6,1448.79,1435.01,1439.0,2630408,600519.SH,2025-07-29,贵州茅台,NA,CNY
1444.0,1457.16,1437.0,1449.44,3186771,600519.SH,2025-07-30,贵州茅台,NA,CNY
1443.0,1444.87,1418.0,1421.67,5179751,600519.SH,2025-07-31,贵州茅台,NA,CNY
1421.87,1425.96,1414.0,1417.0,2963559,600519.SH,2025-08-01,贵州茅台,NA,CNY
1415.0,1419.8,1414.0,1419.0,1868795,600519.SH,2025-08-04,贵州茅台,NA,CNY
1421.0,1429.94,1417.11,1427.74,2534227,600519.SH,2025-08-05,贵州茅台,NA,CNY
1429.0,1429.0,1419.3,1423.88,2369928,600519.SH,2025-08-06,贵州茅台,NA,CNY
1423.88,1427.7,1420.06,1422.35,2800134,600519.SH,2025-08-07,贵州茅台,NA,CNY
1423.05,1426.5,1418.0,1420.97,1865528,600519.SH,2025-08-08,贵州茅台,NA,CNY
1423.5,1451.99,1423.0,1445.0,4715907,600519.SH,2025-08-11,贵州茅台,NA,CNY
1449.0,1465.07,1436.0,1437.04,4201923,600519.SH,2025-08-12,贵州茅台,NA,CNY
1425.0,1433.68,1420.0,1420.05,6552754,600519.SH,2025-08-13,贵州茅台,NA,CNY
1420.94,1447.51,1420.94,1426.99,4812930,600519.SH,2025-08-14,贵州茅台,NA,CNY
